ObjectID,Date_Updated,F7_Day_MA_NA,New_Cases_NC,F7_Day_MA_NC,Doubling_Time,Curr_Hosp_Inpatients,F7_Day_MA_Hosp,Curr_ICU,F7_Day_MA_ICU,Curr_Ventilator,F7_Day_MA_Vent,Record_Status,New_Admissions,ACS_Admiss,DisplayDate,No_Data,NC_L7day
456,2021/05/19 21:00:00+00,13,54,44.571,746.201,91,95.857,28,32.714,14,17.429,Past,19,0,5/19/2021,,312
457,2021/05/20 21:00:00+00,13,38,42,817.352,96,93.286,29,31.286,15,16.714,Past,20,0,5/20/2021,,294
458,2021/05/21 21:00:00+00,12.7,29,37.571,966.597,91,90.429,28,30,21,16.857,Past,14,0,5/21/2021,,263
459,2021/05/22 21:00:00+00,12.857,0,37.571,966.597,94,89.571,28,28.714,14,16.143,Past,14,0,5/22/2021,0,263
460,2021/05/23 21:00:00+00,14.143,0,37.571,966.597,98,90.857,30,28.571,14,15.571,Past,13,0,5/23/2021,0,263
461,2021/05/24 21:00:00+00,15.143,0,0,0,91,91.714,25,28,11,14.714,Past,14,0,5/24/2021,0,158
462,2021/05/25 21:00:00+00,15.714,92,30.429,752.774,95,93.714,27,27.857,13,14.571,Past,16,0,5/25/2021,,213
463,2021/05/26 21:00:00+00,14.714,34,27.571,844.254,96,94.429,36,29,17,15,Past,12,0,5/26/2021,,193
464,2021/05/27 21:00:00+00,13.429,43,28.286,819.165,90,93.571,34,29.714,15,15,Past,11,0,5/27/2021,,198
465,2021/05/28 21:00:00+00,14.143,29,28.286,819.848,89,93.286,33,30.429,16,14.286,Past,19,0,5/28/2021,,198
466,2021/05/29 21:00:00+00,14,0,28.286,819.848,89,92.571,33,31.143,16,14.571,Past,13,0,5/29/2021,,198
467,2021/05/30 21:00:00+00,13,0,28.286,819.848,81,90.143,32,31.429,17,15,Past,6,0,5/30/2021,0,198
468,2021/05/31 21:00:00+00,12,0,28.286,819.848,76,88,30,32.143,13,15.286,Past,7,0,5/31/2021,0,198
469,2021/06/01 21:00:00+00,12,43,21.286,923.763,84,86.429,28,32.286,12,15.143,Past,16,0,6/1/2021,,149
470,2021/06/02 21:00:00+00,11.143,65,25.714,806.703,78,83.857,30,31.429,12,14.429,Past,6,0,6/2/2021,,180
471,2021/06/03 21:00:00+00,11.286,48,26.429,786.814,78,82.143,32,31.143,17,14.714,Past,12,0,6/3/2021,,185
472,2021/06/04 21:00:00+00,10.429,32,26.857,760.336,80,80.857,30,30.714,15,14.571,Past,13,0,6/4/2021,,188
473,2021/06/05 21:00:00+00,9.857,0,26.857,760.336,76,79,29,30.143,13,14.143,Past,9,0,6/5/2021,0,188
474,2021/06/06 21:00:00+00,10.143,0,26.857,760.336,79,78.714,28,29.571,13,13.571,Past,8,0,6/6/2021,0,188
475,2021/06/07 21:00:00+00,10.571,52,34.286,921.702,78,79,30,29.571,14,13.714,Past,10,0,6/7/2021,,240
476,2021/06/08 21:00:00+00,10.286,85,40.286,825.778,82,78.714,33,30.286,16,14.286,Past,14,0,6/8/2021,,282
477,2021/06/09 21:00:00+00,11,25,34.571,1033.097,84,79.571,32,30.571,15,14.714,Past,11,0,6/9/2021,,242
478,2021/06/10 21:00:00+00,11.143,32,32.286,1121.176,88,81,36,31.143,15,14.429,Past,13,0,6/10/2021,,226
479,2021/06/11 21:00:00+00,10.857,0,27.714,859.057,87,82,36,32,15,14.429,Past,11,0,6/11/2021,0,194
480,2021/06/12 21:00:00+00,11.143,0,27.714,859.057,83,83,36,33,14,14.571,Past,11,0,6/12/2021,0,194
481,2021/06/13 21:00:00+00,10.857,0,27.714,859.057,80,83.143,33,33.714,12,14.429,Past,6,0,6/13/2021,0,194
482,2021/06/14 21:00:00+00,9.714,0,20.286,697.692,72,82.286,32,34,14,14.429,Past,2,0,6/14/2021,0,142
483,2021/06/15 21:00:00+00,9,170,32.429,648.386,72,80.857,31,33.714,14,14.143,Past,9,0,6/15/2021,,227
484,2021/06/16 21:00:00+00,8.286,29,33,602.798,71,79,31,33.571,14,14,Past,6,0,6/16/2021,,231
485,2021/06/17 21:00:00+00,7.429,41,34.286,545.69,70,76.429,30,32.714,16,14.143,Past,7,0,6/17/2021,,240
486,2021/06/18 21:00:00+00,7.143,0,34.286,545.69,66,73.429,26,31.286,20,14.857,Past,9,0,6/18/2021,0,240
487,2021/06/19 21:00:00+00,6.571,0,34.286,545.69,63,70.571,27,30,15,15,Past,7,0,6/19/2021,0,240
488,2021/06/20 21:00:00+00,7.143,0,34.286,545.69,65,68.429,23,28.571,20,16.143,Past,10,0,6/20/2021,0,240
489,2021/06/21 21:00:00+00,7.857,39,39.857,761.957,65,67.429,23,27.286,11,15.714,Past,7,0,6/21/2021,,279
490,2021/06/22 21:00:00+00,8.429,84,27.571,812.94,72,67.429,24,26.286,11,15.286,Past,13,0,6/22/2021,,193
491,2021/06/23 21:00:00+00,8.857,42,29.429,723.452,67,66.857,26,25.571,11,14.857,Past,9,0,6/23/2021,,206
492,2021/06/24 21:00:00+00,8.571,25,27.143,855.871,60,65.429,25,24.857,11,14.143,Past,5,0,6/24/2021,,190
493,2021/06/25 21:00:00+00,9.286,37,32.429,1084.341,59,64.429,27,25,13,13.143,Past,14,0,6/25/2021,,227
494,2021/06/26 21:00:00+00,8.857,0,32.429,1084.341,58,63.714,23,24.429,13,12.857,Past,4,0,6/26/2021,0,227
495,2021/06/27 21:00:00+00,8.429,0,32.429,1084.341,53,62,23,24.429,13,11.857,Past,7,0,6/27/2021,0,227
496,2021/06/28 21:00:00+00,8.571,39,32.429,1084.923,58,61,23,24.429,10,11.714,Past,8,0,6/28/2021,,227
497,2021/06/29 21:00:00+00,8,96,34.143,1072.602,60,59.286,25,24.571,15,12.286,Past,9,0,6/29/2021,,239
498,2021/06/30 21:00:00+00,7.714,22,31.286,1256.518,56,57.714,21,23.857,13,12.571,Past,7,0,6/30/2021,,219
499,2021/07/01 21:00:00+00,8.143,42,33.714,1120.215,55,57,21,23.286,10,12.429,Past,8,0,7/1/2021,,236
500,2021/07/02 21:00:00+00,7.429,72,38.714,1009.481,55,56.429,22,22.571,10,12,Past,9,0,7/2/2021,,271
501,2021/07/03 21:00:00+00,9.429,0,38.714,1009.481,67,57.714,24,22.714,10,11.571,Past,18,0,7/3/2021,0,271
502,2021/07/04 21:00:00+00,9.143,0,38.714,1009.481,63,59.143,24,22.857,8,10.857,Past,5,0,7/4/2021,0,271
503,2021/07/05 21:00:00+00,10.714,0,33.143,792.632,75,61.571,26,23.286,12,11.143,Past,19,0,7/5/2021,0,232
504,2021/07/06 21:00:00+00,11.429,46,26,888.936,82,64.714,26,23.429,13,10.857,Past,14,0,7/6/2021,,182
505,2021/07/07 21:00:00+00,13.857,159,45.571,557.297,91,69.714,31,24.857,14,11,Past,24,0,7/7/2021,,319
506,2021/07/08 21:00:00+00,14.286,80,51,461.873,87,74.286,34,26.714,17,12,Past,11,0,7/8/2021,,357
507,2021/07/09 21:00:00+00,14.857,72,51,462.369,89,79.143,36,28.714,16,12.857,Past,13,0,7/9/2021,,357
508,2021/07/10 21:00:00+00,15.143,0,51,462.369,98,83.571,39,30.857,21,14.429,Past,20,0,7/10/2021,0,357
509,2021/07/11 21:00:00+00,16.429,0,51,462.369,98,88.571,41,33.286,21,16.286,Past,14,0,7/11/2021,0,357
510,2021/07/12 21:00:00+00,17.571,85,63.143,562.603,115,94.286,44,35.857,21,17.571,Past,27,0,7/12/2021,,442
511,2021/07/13 21:00:00+00,19,202,85.429,420.383,124,100.286,49,39.143,23,19,Past,24,0,7/13/2021,,598
512,2021/07/14 21:00:00+00,19.714,128,81,433.781,137,106.857,47,41.429,25,20.571,Past,29,0,7/14/2021,,567
513,2021/07/15 21:00:00+00,21.714,173,94.286,376.96,152,116.143,49,43.571,23,21.429,Past,25,0,7/15/2021,,660
514,2021/07/16 21:00:00+00,25.286,133,103,323.229,170,127.714,58,46.714,31,23.571,Past,38,0,7/16/2021,,721
515,2021/07/17 21:00:00+00,27.429,0,103,323.229,176,138.857,65,50.429,28,24.571,Past,35,0,7/17/2021,0,721
516,2021/07/18 21:00:00+00,28.857,0,103,323.229,177,150.143,66,54,30,25.857,Past,24,0,7/18/2021,0,721
517,2021/07/19 21:00:00+00,30.429,159,113.571,277.033,196,161.714,70,57.714,32,27.429,Past,38,0,7/19/2021,,795
518,2021/07/20 21:00:00+00,30.857,282,125,265.338,196,172,66,60.143,34,29,Past,27,0,7/20/2021,,875
519,2021/07/21 21:00:00+00,32.571,163,130,251.534,203,181.429,74,64,37,30.714,Past,41,0,7/21/2021,,910
520,2021/07/22 21:00:00+00,34.571,302,148.429,230.696,220,191.143,82,68.714,40,33.143,Past,39,0,7/22/2021,,1039
521,2021/07/23 21:00:00+00,34.429,299,172.143,195.234,220,198.286,91,73.429,47,35.429,Past,37,0,7/23/2021,,1205
522,2021/07/24 21:00:00+00,34.571,0,172.143,195.234,235,206.714,88,76.714,46,38,Past,36,0,7/24/2021,0,1205
523,2021/07/25 21:00:00+00,37,0,172.143,195.234,253,217.571,91,80.286,45,40.143,Past,41,0,7/25/2021,0,1205
524,2021/07/26 21:00:00+00,37.143,446,213.143,160.731,265,227.429,95,83.857,48,42.429,Past,39,0,7/26/2021,,1492
526,2021/07/27 21:00:00+00,41.857,375,226.429,153.558,292,241.143,103,89.143,59,46,Past,60,0,7/27/2021,,1585
527,2021/07/28 21:00:00+00,45.429,490,273.143,118.524,314,257,106,93.714,58,49,Past,66,0,7/28/2021,,1912
528,2021/07/29 21:00:00+00,47.429,451,294.429,109.483,325,272,109,97.571,62,52.143,Past,53,0,7/29/2021,,2061
529,2021/07/30 21:00:00+00,49.857,546,329.714,96.724,338,288.857,117,101.286,65,54.714,Past,54,0,7/30/2021,,2308
530,2021/07/31 21:00:00+00,54.714,0,329.714,96.724,362,307,113,104.857,70,58.143,Past,70,0,7/31/2021,0,2308
531,2021/08/01 21:00:00+00,57.857,0,329.714,96.724,385,325.857,129,110.286,72,62,Past,63,0,8/1/2021,0,2308
532,2021/08/02 21:00:00+00,61.143,693,365,90.094,408,346.286,137,116.286,80,66.571,Past,62,0,8/2/2021,,2555
533,2021/08/03 21:00:00+00,63.429,601,397.286,81.738,433,366.429,153,123.429,79,69.429,Past,76,0,8/3/2021,,2781
534,2021/08/04 21:00:00+00,67,527,402.571,81.005,477,389.714,161,131.286,100,75.429,Past,91,0,8/4/2021,,2818
535,2021/08/05 21:00:00+00,70.571,640,429.571,75.655,483,412.286,167,139.571,103,81.286,Past,78,0,8/5/2021,,3007
536,2021/08/06 21:00:00+00,78.429,467,418.286,79.053,510,436.857,184,149.143,102,86.571,Past,109,0,8/6/2021,,2928
537,2021/08/07 21:00:00+00,79.429,0,418.286,79.053,519,459.286,168,157,115,93,Past,77,0,8/7/2021,0,2928
538,2021/08/08 21:00:00+00,80.857,0,418.286,79.053,539,481.286,183,164.714,113,98.857,Past,73,0,8/8/2021,0,2928
539,2021/08/09 21:00:00+00,82.571,445,382.857,86.903,557,502.571,191,172.429,116,104,Past,74,0,8/9/2021,,2680
540,2021/08/10 21:00:00+00,83.286,583,380.286,87.826,569,522,188,177.429,128,111,Past,81,0,8/10/2021,,2662
541,2021/08/11 21:00:00+00,83.571,533,381.143,88.131,596,539,198,182.714,132,115.571,Past,93,0,8/11/2021,,2668
542,2021/08/12 21:00:00+00,83,478,358,93.522,608,556.857,196,186.857,127,119,Past,74,0,8/12/2021,,2506
543,2021/08/13 21:00:00+00,78.714,654,384.714,88.279,596,569.143,198,188.857,128,122.714,Past,79,0,8/13/2021,,2693
544,2021/08/14 21:00:00+00,80.286,0,384.714,88.279,599,580.571,203,193.857,130,124.857,Past,88,0,8/14/2021,0,2693
545,2021/08/15 21:00:00+00,77.429,0,384.714,88.279,589,587.714,196,195.714,133,127.714,Past,53,0,8/15/2021,0,2693
546,2021/08/16 21:00:00+00,76,955,457.571,77.477,589,592.286,213,198.857,134,130.286,Past,64,0,8/16/2011,,3203
547,2021/08/17 21:00:00+00,77.429,659,468.429,76.127,608,597.857,217,203,137,131.571,Past,91,0,8/17/2021,,3279
548,2021/08/18 21:00:00+00,75.857,847,513.286,70.018,618,601,223,206.571,145,133.429,Past,82,0,8/18/2021,,3593
549,2021/08/19 21:00:00+00,76.571,741,550.857,63.529,618,602.429,221,210.143,153,137.143,Past,79,0,8/19/2021,,3856
550,2021/08/20 21:00:00+00,77.571,753,565,62.144,620,605.857,222,213.571,162,142,Past,86,0,8/20/2021,,3955
551,2021/08/21 21:00:00+00,77,0,565,62.144,647,612.714,230,217.429,161,146.429,Past,84,0,8/21/2021,0,3955
552,2021/08/22 21:00:00+00,80,0,565,62.144,643,620.429,237,223.286,162,150.571,Past,74,0,8/22/2021,0,3955
553,2021/08/23 21:00:00+00,80,708,529.714,66.175,638,627.429,232,226,162,154.571,Past,64,0,8/23/2021,,3708
554,2021/08/24 21:00:00+00,78.143,624,524.714,67.586,646,632.857,231,228,163,158.286,Past,78,0,8/24/2021,,3673
555,2021/08/25 21:00:00+00,78.714,635,494.429,71.975,653,637.857,225,228.286,162,160.714,Past,86,0,8/25/2021,,3461
556,2021/08/26 21:00:00+00,77.571,600,474.286,75.644,630,639.571,229,229.429,157,161.286,Past,71,0,8/26/2021,,3320
557,2021/08/27 21:00:00+00,76.714,707,467.714,76.963,636,641.857,230,230.571,161,161.143,Past,80,0,8/27/2021,,3274
558,2021/08/28 21:00:00+00,77.429,0,467.714,76.963,629,639.286,229,230.429,166,161.857,Past,89,0,8/28/2021,0,3274
559,2021/08/29 21:00:00+00,73.714,0,467.714,76.963,615,635.286,231,229.571,174,163.571,Past,48,0,8/29/2021,0,3274
560,2021/08/30 21:00:00+00,72.429,886,493.143,74.523,604,630.429,220,227.857,170,164.714,Past,55,0,8/30/2021,,3452
561,2021/08/31 21:00:00+00,70.286,724,507.429,72.792,582,621.286,211,225,158,164,Past,63,0,8/31/2021,,3552
562,2021/09/01 21:00:00+00,67.857,637,507.714,73.3,583,611.286,214,223.429,157,163.286,Past,69,0,9/1/2021,,3554
563,2021/09/02 21:00:00+00,67.857,720,524.857,70.989,582,604.429,212,221,154,162.857,Past,71,0,9/2/2021,,3674
564,2021/09/03 21:00:00+00,66.286,738,529.286,70.884,584,597,218,219.286,147,160.857,Past,69,0,9/3/2021,,3705
565,2021/09/04 21:00:00+00,59.286,0,529.286,70.884,545,585,211,216.714,144,157.714,Past,40,0,9/4/2021,0,3705
566,2021/09/05 21:00:00+00,60.143,0,529.286,70.884,553,576.143,207,213.286,140,152.857,Past,54,0,9/5/2021,0,3705
567,2021/09/06 21:00:00+00,61,0,402.714,59.339,562,570.143,205,211.143,154,150.571,Past,61,0,9/6/2021,0,2819
568,2021/09/07 21:00:00+00,59.143,1260,479.286,53.501,540,564.143,203,210,147,149,Past,50,0,9/7/2021,,3355
569,2021/09/08 21:00:00+00,57.429,647,480.714,53.768,549,559.286,205,208.714,144,146,Past,57,0,9/8/2021,,3365
570,2021/09/09 21:00:00+00,56.857,1037,526,49.654,549,554.571,202,207.286,139,145,Past,67,0,9/9/2021,,3682
571,2021/09/10 21:00:00+00,54.571,713,522.429,50.67,528,546.571,212,206.429,142,144.286,Past,53,0,9/10/2021,,3657
572,2021/09/11 21:00:00+00,57,0,522.429,50.67,507,541.143,210,206.286,142,144,Past,57,0,9/11/2021,0,3657
573,2021/09/12 21:00:00+00,55.143,0,522.429,50.67,491,532.286,210,206.714,143,144.429,Past,41,0,9/12/2021,0,3657
574,2021/09/13 21:00:00+00,54.571,412,581.286,77.283,509,524.714,217,208.429,142,142.714,Past,57,0,9/13/2021,,4069
575,2021/09/14 21:00:00+00,57.143,676,497.857,85.152,537,524.286,205,208.714,144,142.286,Past,68,0,9/14/2021,,3485
576,2021/09/15 21:00:00+00,55.714,628,495.143,86.209,532,521.857,231,212.429,153,143.571,Past,47,0,9/15/2021,,3466
577,2021/09/16 21:00:00+00,55,340,395.571,108.557,537,520.143,229,216.286,159,146.429,Past,62,0,9/16/2021,,2769
578,2021/09/17 21:00:00+00,52.286,388,349.143,122.068,515,518.286,220,217.429,158,148.714,Past,34,0,9/17/2021,,2444
579,2021/09/18 21:00:00+00,52.714,0,349.143,122.068,505,518,215,218.143,151,150,Past,60,0,9/18/2021,0,2444
580,2021/09/19 21:00:00+00,53.286,0,349.143,122.068,506,520.143,216,219,151,151.143,Past,45,0,9/19/2021,0,2444
581,2021/09/20 21:00:00+00,51.571,531,366.143,116.564,505,519.571,208,217.714,143,151.286,Past,45,0,9/20/2021,,2563
582,2021/09/21 21:00:00+00,48.571,512,342.714,116.564,492,513.143,195,216.286,137,150.286,Past,47,0,9/21/2021,,2399
583,2021/09/22 21:00:00+00,46.571,358,304.143,116.564,475,505,181,209.143,133,147.429,Past,33,0,9/22/2021,,2129
584,2021/09/23 21:00:00+00,43.571,253,291.714,148.353,459,493.857,189,203.429,127,142.857,Past,41,0,9/23/2021,,2042
585,2021/09/24 21:00:00+00,44.143,317,281.571,155.445,441,483.286,188,198.857,123,137.857,Past,38,0,9/24/2021,,1971
586,2021/09/25 21:00:00+00,40.286,0,281.571,155.445,416,470.571,178,193.571,113,132.429,Past,33,0,9/25/2021,0,1971
587,2021/09/26 21:00:00+00,36.714,0,281.571,155.445,407,456.429,175,187.714,100,125.143,Past,20,0,9/26/2021,0,1971
588,2021/09/27 21:00:00+00,33.857,314,250.571,170.661,390,440,162,181.143,108,120.143,Past,20,0,9/27/2021,,1754
589,2021/09/28 21:00:00+00,31.857,392,233.429,177.842,382,424.286,170,177.571,111,116.429,Past,33,0,9/28/2021,,1634
590,2021/09/29 21:00:00+00,31.857,342,231.143,179.798,367,408.857,157,174.143,91,110.429,Past,33,0,9/29/2021,,1618
591,2021/09/30 21:00:00+00,29.714,315,240,171.482,342,392.143,158,169.714,98,106.286,Past,26,0,9/30/2021,,1680
592,2021/10/01 21:00:00+00,29.286,244,229.571,182.906,329,376.143,148,164,99,102.857,Past,35,0,10/1/2021,,1607
593,2021/10/02 21:00:00+00,28.143,0,229.571,182.906,316,361.857,144,159.143,90,99.571,Past,25,0,10/2/2021,0,1607
594,2021/10/03 21:00:00+00,28,0,229.571,182.906,316,348.857,144,154.714,88,97.857,Past,19,0,10/3/2021,0,1607
595,2021/10/04 21:00:00+00,27.571,280,224.714,187.891,307,337,143,152,90,95.286,Past,22,0,10/4/2021,,1573
596,2021/10/05 21:00:00+00,24.857,301,211.714,197.234,287,323.429,118,144.571,88,92,Past,14,0,10/5/2021,,1482
597,2021/10/06 21:00:00+00,24.143,141,183,246.122,286,311.857,124,139.857,85,91.143,Past,28,0,10/6/2021,,1281
598,2021/10/07 21:00:00+00,23.857,232,171.143,259.748,270,301.571,121,134.571,81,88.714,Past,24,0,10/7/2021,,1198
599,2021/10/08 21:00:00+00,21.286,162,159.429,284.432,255,291,105,128.429,75,85.286,Past,17,0,10/8/2021,,1116
600,2021/10/09 21:00:00+00,21.429,0,159.429,284.432,239,280,104,122.714,72,82.714,Past,26,0,10/9/2021,0,1116
601,2021/10/10 21:00:00+00,20.286,0,159.429,284.432,229,267.571,95,115.714,69,80,Past,11,0,10/10/2021,0,1116
602,2021/10/11 21:00:00+00,19.429,358,170.571,275.743,218,254.857,90,108.143,65,76.429,Past,16,0,10/11/2021,,1194
603,2021/10/12 21:00:00+00,20.143,256,164.143,282.98,206,243.286,89,104,63,72.857,Past,19,0,10/12/2021,,1149
604,2021/10/13 21:00:00+00,19.143,410,202.571,229.169,202,231.286,93,99.571,61,69.429,Past,21,0,10/13/2021,,1418
605,2021/10/14 21:00:00+00,19.143,147,190.429,259.142,206,222.143,87,94.714,60,66.429,Past,24,0,10/14/2021,,1333
606,2021/10/15 21:00:00+00,20,196,195.286,247.334,201,214.429,85,91.857,59,64.143,Past,23,0,10/15/2021,,1367
607,2021/10/16 21:00:00+00,17.714,0,195.286,247.334,190,207.429,84,89,53,61.429,Past,10,0,10/16/2021,0,1367
608,2021/10/17 21:00:00+00,18.286,0,195.286,247.334,188,201.571,81,87,59,60,Past,15,0,10/17/2021,0,1367
609,2021/10/18 21:00:00+00,17.714,241,178.571,263.738,184,196.714,75,84.857,54,58.429,Past,12,0,10/18/2021,,1250
610,2021/10/19 21:00:00+00,17.429,173,166.714,286.414,171,191.714,75,82.857,50,56.571,Past,17,0,10/19/2021,,1167
611,2021/10/20 21:00:00+00,17.571,107,123.429,368.588,175,187.857,73,80,42,53.857,Past,22,0,10/20/2021,,864
612,2021/10/21 21:00:00+00,16.429,151,124,367.037,165,182,70,77.571,46,51.857,Past,16,0,10/21/2021,,868
613,2021/10/22 21:00:00+00,14.429,129,114.429,398.967,150,174.714,68,75.143,41,49.286,Past,9,0,10/22/2021,,801
614,2021/10/23 21:00:00+00,15.571,0,114.429,398.967,148,168.714,67,72.714,42,47.714,Past,18,0,10/23/2021,,801
615,2021/10/24 21:00:00+00,15.571,0,114.429,398.987,144,162.429,67,70.714,42,45.286,Past,15,0,10/24/2021,,801
616,2021/10/25 21:00:00+00,15.429,269,118.429,394.161,145,156.857,66,69.429,43,43.714,Past,11,0,10/25/2021,,829
617,2021/10/26 21:00:00+00,14.143,171,118.143,395.447,138,152.143,55,66.571,32,41.143,Past,8,0,10/26/2021,,827
618,2021/10/27 21:00:00+00,13.714,133,121.857,374.407,139,147,58,64.429,42,41.143,Past,19,0,10/27/2021,,853
619,2021/10/28 21:00:00+00,13.714,85,112.429,436.433,142,143.714,62,63.286,38,40,Past,16,0,10/28/2021,,787
620,2021/10/29 21:00:00+00,13.714,153,115.857,422.499,135,141.571,58,61.857,38,39,Past,9,0,10/29/2021,,811
621,2021/10/30 21:00:00+00,13.714,0,115.857,422.499,136,139.857,60,60.857,41,39.429,Past,18,0,10/30/2021,,811
622,2021/10/31 21:00:00+00,13.714,0,115.857,422.499,132,138.143,54,59,35,38.429,Past,15,0,10/31/2021,,811
623,2021/11/01 21:00:00+00,12.429,85,89.571,519.176,121,134.714,49,56.571,34,37.143,Past,2,0,11/01/2021,,627
624,2021/11/02 21:00:00+00,12.429,259,102.143,495.729,113,131.143,47,55.429,30,36.857,Past,8,0,11/2/2021,,715
625,2021/11/03 21:00:00+00,12.143,73,93.571,570.49,114,127.571,52,54.571,28,34.857,Past,17,0,11/3/2021,,655
626,2021/11/04 21:00:00+00,12.429,120,98.571,530.023,117,124,55,53.571,30,33.714,Past,18,0,11/4/2021,,690
627,2021/11/05 21:00:00+00,13.571,67,86.286,631.398,119,121.714,56,53.286,31,32.714,Past,17,0,11/5/2021,,604
628,2021/11/06 21:00:00+00,12.429,0,86.286,631.398,117,119,56,52.714,30,31.143,Past,10,0,11/6/2021,,604
629,2021/11/07 21:59:59+00,12.143,0,86.286,631.398,126,118.143,58,53.286,30,30.429,Past,13,0,11/7/2021,,604
630,2021/11/08 21:59:59+00,12.714,115,90.571,595.168,124,118.571,55,54.143,30,29.857,Past,6,0,11/8/2021,,634
631,2021/11/09 21:59:59+00,14.2869,256,90.143,595.958,121,119.714,51,54.714,28,29.571,Past,19,0,11/9/2021,,631
632,2021/11/10 21:59:59+00,13.857,107,95,544.267,116,120,65,56.571,35,30.571,Past,14,0,11/10/2021,,665
633,2021/11/11 21:59:59+00,13.571,0,77.857,444.18,120,120.429,62,57.571,30,30.571,Past,16,0,11/11/2021,,545
634,2021/11/12 21:59:59+00,13.429,96,82,390.446,122,120.857,63,58.571,34,31,Past,16,0,11/12/2021,,574
635,2021/11/13 21:59:59+00,14.286,0,82,390.446,116,120.714,59,59,31,31.143,Past,16,0,11/13/2021,,574
636,2021/11/14 21:59:59+00,14.143,0,82,390.446,119,119.714,53,58.286,31,31.286,Past,12,0,11/14/2021,,574
637,2021/11/15 21:59:59+00,14.286,216,96.429,341.771,115,118.429,55,58.286,31,31.429,Past,7,0,11/15/2021,,675
638,2021/11/16 21:59:59+00,12.857,205,89.143,353.809,114,117.429,56,59,33,32.143,Past,9,0,11/16/2021,,624
639,2021/11/17 21:59:59+00,13,147,94.857,323.529,118,117.714,51,57,32,31.714,Past,15,0,11/17/2021,,664
640,2021/11/18 21:59:59+00,12.857,109,110.429,435.004,106,115.714,53,55.714,32,32,Past,15,0,11/18/2021,,773
641,2021/11/19 21:59:59+00,12.714,92,109.857,441.317,105,113.286,52,54.143,33,31.857,Past,15,0,11/19/2021,,769
642,2021/11/20 21:59:59+00,12.143,0,109.857,441.317,108,112.143,52,53.143,26,31.143,Past,12,0,11/20/2021,,769
643,2021/11/21 21:59:59+00,11.429,0,109.857,441.317,105,110.143,51,52.857,29,30.857,Past,7,0,11/21/2021,,769
644,2021/11/22 21:59:59+00,12,103,93.714,503.491,107,109,53,52.571,31,30.857,Past,11,0,11/22/2021,,656
645,2021/11/23 21:59:59+00,13.143,217,95.429,500.525,112,108.714,51,51.857,27,30,Past,17,0,11/23/2021,,668
646,2021/11/24 21:59:59+00,13.143,147,95.429,500.979,109,107.429,48,51.429,29,29.571,Past,15,0,11/24/2021,,668
647,2021/11/25 21:59:59+00,12.857,0,79.857,389.504,109,107.857,44,50.143,29,29.143,Past,13,0,11/25/2021,,559
648,2021/11/26 21:59:59+00,11.714,0,66.714,257.312,108,108.286,46,49.286,30,28.714,Past,7,0,11/26/2021,,467
649,2021/11/27 21:59:59+00,11.714,0,66.714,257.312,106,108,45,48.286,29,29.143,Past,12,0,11/27/2021,,467
650,2021/11/28 21:59:59+00,13,0,66.714,257.312,109,108.571,40,46.714,29,29.143,Past,16,0,11/28/2021,,467
651,2021/11/29 21:59:59+00,12.714,101,66.429,260.114,102,107.857,43,45.286,26,28.429,Past,9,0,11/29/2021,,465
652,2021/11/30 21:59:59+00,12.143,353,85.857,238.619,102,106.429,47,44.714,26,28.286,Past,13,0,11/30/2021,,601
653,2021/12/01 21:59:59+00,11.571,179,90.429,224.114,99,105,45,44.286,24,27.571,Past,11,0,12/1/2021,,633
654,2021/12/02 21:59:59+00,13.286,124,108.143,323.154,107,104.714,46,44.571,25,27,Past,25,0,12/2/2021,,757
655,2021/12/03 21:59:59+00,12.714,107,123.429,438.044,98,103.286,46,44.571,24,26.143,Past,3,0,12/3/2021,,864
656,2021/12/04 21:59:59+00,12.714,0,123.429,438,97,102,43,44.286,25,25.571,Past,12,0,12/4/2021,,864
657,2021/12/05 21:59:59+00,12.286,0,123.429,438.044,104,101.286,41,44.429,23,24.714,Past,13,0,12/5/2021,,864
658,2021/12/06 21:59:59+00,13.429,200,137.571,378.598,106,101.857,40,44,21,24,Past,17,0,12/6/2021,,963
659,2021/12/07 21:59:59+00,13,274,126.286,388.937,102,101.857,39,42.857,21,23.286,Past,10,0,12/7/2021,,884
660,2021/12/08 21:59:59+00,13.571,187,127.429,386.479,110,103.429,42,42.429,22,23,Past,15,0,12/8/2021,,892
661,2021/12/09 21:59:59+00,12.429,153,131.571,368.289,106,103.286,41,41.714,22,22.571,Past,17,0,12/9/2021,,921
662,2021/12/10 21:59:59+00,14.714,139,136.143,342.502,108,104.714,35,40.143,17,21.571,Past,19,0,12/10/2021,,953
663,2021/12/11 21:59:59+00,16.143,0,136.143,342.502,112,106.857,36,39.143,18,20.571,Past,22,0,12/11/2021,,953
664,2021/12/12 21:59:59+00,17.286,0,136.143,342.502,118,108.857,42,39.286,18,19.857,Past,21,0,12/12/2021,,953
665,2021/12/13 21:59:59+00,17,149,128.857,364.199,121,111,43,39.714,19,19.571,Past,15,0,12/13/2021,,902
666,2021/12/14 21:59:59+00,17.429,342,138.571,355.52,116,113,42,40.143,18,19.143,Past,13,0,12/14/2021,,970
667,2021/12/15 21:59:59+00,17.857,147,132.857,374.153,113,113.429,41,40,18,18.571,Past,18,0,12/15/2021,,930
668,2021/12/16 21:59:59+00,17.857,238,145,345.668,116,114.857,39,39.714,18,18,Past,17,0,12/16/2021,,1015
