,date,0-4-high,5-18-high,19-49-high,50-64-high,65-high,0-4-low,5-18-low,19-49-low,50-64-low,65-low
200,2021-09-18,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
201,2021-09-19,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
202,2021-09-20,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
203,2021-09-21,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
204,2021-09-22,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
205,2021-09-23,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
206,2021-09-24,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
207,2021-09-25,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
208,2021-09-26,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
209,2021-09-27,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
210,2021-09-28,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
211,2021-09-29,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
212,2021-09-30,0,39051.190517455456,156209.0,108196.0,103763.0,0,1600.1905174554558,454423.8923082829,138812.05735321937,105149.18374069795
