,date,0-4-high,5-18-high,19-49-high,50-64-high,65-high,0-4-low,5-18-low,19-49-low,50-64-low,65-low
176,2021-08-25,0,37451.0,156209.0,108196.0,103763,0,24410.777475818053,587083.9755229827,175455.32257695857,131536.97815854475
177,2021-08-26,0,37451.0,156209.0,108196.0,103763,0,24543.661529916302,587714.5600529098,175512.00251410593,131554.8258132144
178,2021-08-27,0,37451.0,156209.0,108196.0,103763,0,24676.54558401455,588345.1445828371,175568.6824512533,131572.67346788404
179,2021-08-28,0,37451.0,156209.0,108196.0,103763,0,24809.429638112793,588975.7291127645,175625.36238840065,131590.52112255368
180,2021-08-29,0,37451.0,156209.0,108196.0,103763,0,24942.313692211043,589606.3136426917,175682.04232554795,131608.36877722334
181,2021-08-30,0,37451.0,156209.0,108196.0,103763,0,25075.1977463093,590236.8981726189,175738.72226269537,131626.21643189294
182,2021-08-31,0,37451.0,156209.0,108196.0,103763,0,25208.08180040754,590867.4827025463,175795.40219984273,131644.06408656258
183,2021-09-01,0,37451.0,156209.0,108196.0,103763,0,25340.965854505775,591498.0672324735,175852.08213699004,131661.91174123224
184,2021-09-02,0,37451.0,156209.0,108196.0,103763,0,25473.849908604025,592128.6517624006,175908.7620741374,131679.75939590187
185,2021-09-03,0,37451.0,156209.0,108196.0,103763,0,25606.733962702267,592759.2362923279,175965.44201128476,131697.60705057153
186,2021-09-04,0,37451.0,156209.0,108196.0,103763,0,25739.618016800516,593389.8208222552,176022.12194843212,131715.45470524117
187,2021-09-05,0,37451.0,156209.0,108196.0,103763,0,25872.502070898772,594020.4053521825,176078.80188557942,131733.3023599108
188,2021-09-06,0,37451.0,156209.0,108196.0,103763,0,26005.386124997014,594650.9898821097,176135.48182272678,131751.15001458046
189,2021-09-07,0,37451.0,156209.0,108196.0,103763,0,26138.270179095263,595281.574412037,176192.16175987414,131768.9976692501
190,2021-09-08,0,37451.0,156209.0,108196.0,103763,0,26271.154233193505,595912.1589419643,176248.8416970215,131786.84532391973
191,2021-09-09,0,37451.0,156209.0,108196.0,103763,0,26404.03828729174,596542.7434718914,176305.52163416886,131804.69297858936
192,2021-09-10,0,37451.0,156209.0,108196.0,103763,0,26536.92234138999,597173.3280018187,176362.20157131623,131822.540633259
193,2021-09-11,0,37451.0,156209.0,108196.0,103763,0,26669.806395488245,597803.912531746,176418.8815084636,131840.38828792865
194,2021-09-12,0,37451.0,156209.0,108196.0,103763,0,26802.690449586495,598434.4970616732,176475.56144561095,131858.2359425983
195,2021-09-13,0,37451.0,156209.0,108196.0,103763,0,26935.574503684737,599065.0815916006,176532.24138275825,131876.0835972679
196,2021-09-14,0,37451.0,156209.0,108196.0,103763,0,27068.45855778298,599695.6661215278,176588.9213199056,131893.93125193755
197,2021-09-15,0,37451.0,156209.0,108196.0,103763,0,27201.342611881228,600326.250651455,176645.60125705303,131911.7789066072
198,2021-09-16,0,37451.0,156209.0,108196.0,103763,0,27334.226665979484,600956.8351813821,176702.28119420033,131929.62656127685
199,2021-09-17,0,37451.0,156209.0,108196.0,103763,0,27467.110720077733,601587.4197113095,176758.9611313477,131947.47421594648
200,2021-09-18,0,37451.0,156209.0,108196.0,103763,0,27599.994774175968,602218.0042412367,176815.641068495,131965.3218706161
201,2021-09-19,0,37451.0,156209.0,108196.0,103763,0,27732.878828274217,602848.588771164,176872.3210056424,131983.16952528578
202,2021-09-20,0,37451.0,156209.0,108196.0,103763,0,27865.762882372474,603479.1733010913,176929.00094278977,132001.0171799554
203,2021-09-21,0,37451.0,156209.0,108196.0,103763,0,27998.6469364707,604109.7578310185,176985.68087993708,132018.86483462504
204,2021-09-22,0,37451.0,156209.0,108196.0,103763,0,28131.53099056895,604740.3423609458,177042.36081708444,132036.71248929467
205,2021-09-23,0,37451.0,156209.0,108196.0,103763,0,28264.4150446672,605370.926890873,177099.0407542318,132054.5601439643
206,2021-09-24,0,37451.0,156209.0,108196.0,103763,0,28397.29909876545,606001.5114208002,177155.72069137916,132072.40779863397
207,2021-09-25,0,37451.0,156209.0,108196.0,103763,0,28530.183152863698,606632.0959507275,177212.40062852652,132090.2554533036
208,2021-09-26,0,37451.0,156209.0,108196.0,103763,0,28663.067206961947,607262.6804806547,177269.08056567382,132108.10310797323
209,2021-09-27,0,37451.0,156209.0,108196.0,103763,0,28795.951261060196,607893.265010582,177325.76050282118,132125.95076264287
210,2021-09-28,0,37451.0,156209.0,108196.0,103763,0,28928.835315158445,608523.8495405093,177382.44043996854,132143.7984173125
211,2021-09-29,0,37451.0,156209.0,108196.0,103763,0,29061.71936925668,609154.4340704365,177439.1203771159,132161.64607198216
212,2021-09-30,0,37451.0,156209.0,108196.0,103763,0,29194.60342335493,609785.0186003639,177495.80031426327,132179.49372665182
213,2021-10-01,0,37451.0,156209.0,108196.0,103763,0,29327.487477453164,610415.6031302911,177552.48025141063,132197.34138132143
214,2021-10-02,0,37451.0,156209.0,108196.0,103763,0,29460.371531551413,611046.1876602182,177609.160188558,132215.1890359911
215,2021-10-03,0,37451.0,156209.0,108196.0,103763,0,29593.255585649662,611676.7721901454,177665.84012570535,132233.03669066072
216,2021-10-04,0,37451.0,156209.0,108196.0,103763,0,29726.13963974791,612307.3567200728,177722.52006285265,132250.88434533036
217,2021-10-05,0,37451.0,156209.0,108196.0,103763,0,29859.02369384616,612937.94125,177779.2,132268.73200000002
