,date,0-4-high,5-18-high,19-49-high,50-64-high,65-high,0-4-low,5-18-low,19-49-low,50-64-low,65-low
128,2021-07-08,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
129,2021-07-09,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
130,2021-07-10,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
131,2021-07-11,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
132,2021-07-12,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
133,2021-07-13,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
134,2021-07-14,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
135,2021-07-15,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
136,2021-07-16,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
137,2021-07-17,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
138,2021-07-18,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
139,2021-07-19,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
140,2021-07-20,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
141,2021-07-21,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
142,2021-07-22,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
143,2021-07-23,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
144,2021-07-24,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
145,2021-07-25,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
146,2021-07-26,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
147,2021-07-27,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
148,2021-07-28,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
149,2021-07-29,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
150,2021-07-30,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
151,2021-07-31,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
152,2021-08-01,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
153,2021-08-02,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
154,2021-08-03,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
155,2021-08-04,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
156,2021-08-05,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
157,2021-08-06,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
158,2021-08-07,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
159,2021-08-08,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
160,2021-08-09,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
161,2021-08-10,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
162,2021-08-11,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
163,2021-08-12,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
164,2021-08-13,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
165,2021-08-14,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
166,2021-08-15,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
167,2021-08-16,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
168,2021-08-17,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
169,2021-08-18,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
170,2021-08-19,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
171,2021-08-20,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
172,2021-08-21,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
